request_id,user_id,date,event_id,source_event_id,event_type,category,description,direction,amount_original,currency,amount_home_currency,status,settled_or_projected,recurrence_source,message_image_evidence,included,reason,at_trough_date
request_06,user_06,2026-01-15,event_478@2026-01-15,event_478,expense,entertainment,Monthly entertainment spend,debit,38.33,EUR,38.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-01-15,event_528@2026-01-15,event_528,expense,transport,Metro and bus fares,debit,31.69,EUR,31.69,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-01-15,message:message_04,,income,salary,confirmed salary,credit,1037.52,EUR,1037.52,scheduled,explicit,message:confirmed,message:confirmed,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-01-17,event_489@2026-01-17,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-01-19,event_486@2026-01-19,event_486,expense,groceries,Grocery delivery,debit,48.32,EUR,48.32,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-01-25,event_552@2026-01-25,event_552,expense,dining,Neighbourhood restaurant,debit,57.57,EUR,57.57,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-01-27,event_489@2026-01-27,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-03,event_472@2026-02-03,event_472,expense,rent,Monthly rent,debit,254.1,EUR,254.1,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-06,event_489@2026-02-06,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-07,event_473@2026-02-07,event_473,expense,utilities,Water and power payment,debit,58.98,EUR,58.98,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-08,event_474@2026-02-08,event_474,expense,insurance,Vehicle insurance premium,debit,26,EUR,26,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-08,event_552@2026-02-08,event_552,expense,dining,Neighbourhood restaurant,debit,57.57,EUR,57.57,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-10,event_476@2026-02-10,event_476,subscription,streaming,Family streaming plan,debit,19,EUR,19,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-13,event_475@2026-02-13,event_475,subscription,cloud_storage,Shared storage plan,debit,5,EUR,5,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-13,event_477@2026-02-13,event_477,expense,shopping,Household shopping,debit,39.88,EUR,39.88,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-15,event_471@2026-02-15,event_471,income,salary,Payroll credit,credit,1441,EUR,1441,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-15,event_478@2026-02-15,event_478,expense,entertainment,Monthly entertainment spend,debit,38.33,EUR,38.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-16,event_489@2026-02-16,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-16,event_528@2026-02-16,event_528,expense,transport,Metro and bus fares,debit,31.69,EUR,31.69,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-19,event_486@2026-02-19,event_486,expense,groceries,Grocery delivery,debit,48.32,EUR,48.32,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-22,event_552@2026-02-22,event_552,expense,dining,Neighbourhood restaurant,debit,57.57,EUR,57.57,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-02-26,event_489@2026-02-26,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-03,event_472@2026-03-03,event_472,expense,rent,Monthly rent,debit,254.1,EUR,254.1,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-07,event_473@2026-03-07,event_473,expense,utilities,Water and power payment,debit,58.98,EUR,58.98,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-08,event_474@2026-03-08,event_474,expense,insurance,Vehicle insurance premium,debit,26,EUR,26,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-08,event_489@2026-03-08,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-08,event_552@2026-03-08,event_552,expense,dining,Neighbourhood restaurant,debit,57.57,EUR,57.57,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-10,event_476@2026-03-10,event_476,subscription,streaming,Family streaming plan,debit,19,EUR,19,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-13,event_475@2026-03-13,event_475,subscription,cloud_storage,Shared storage plan,debit,5,EUR,5,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-13,event_477@2026-03-13,event_477,expense,shopping,Household shopping,debit,39.88,EUR,39.88,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-15,event_471@2026-03-15,event_471,income,salary,Payroll credit,credit,1441,EUR,1441,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-15,event_478@2026-03-15,event_478,expense,entertainment,Monthly entertainment spend,debit,38.33,EUR,38.33,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-18,event_489@2026-03-18,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-19,event_486@2026-03-19,event_486,expense,groceries,Grocery delivery,debit,48.32,EUR,48.32,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-20,event_528@2026-03-20,event_528,expense,transport,Metro and bus fares,debit,31.69,EUR,31.69,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-22,event_552@2026-03-22,event_552,expense,dining,Neighbourhood restaurant,debit,57.57,EUR,57.57,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_06,user_06,2026-03-28,event_489@2026-03-28,event_489,expense,groceries,Fresh food shop,debit,51.55,EUR,51.55,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-09-08,event_580@2024-09-08,event_580,expense,utilities,Electricity bill,debit,7387.41,INR,7387.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-09-13,event_581@2024-09-13,event_581,debt_payment,debt_repayment,Personal loan payment,debit,15650,INR,15650,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-09-13,event_582@2024-09-13,event_582,subscription,music_subscription,Music subscription,debit,1005,INR,1005,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-09-20,event_604@2024-09-20,event_604,expense,transport,Rail pass,debit,3822.62,INR,3822.62,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_07,user_07,2024-09-23,message:message_05,,income,salary,confirmed salary,credit,149000,INR,149000,scheduled,explicit,structured+message,structured+message,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-10-04,event_583@2024-10-04,event_583,expense,rent,Monthly rent,debit,34200,INR,34200,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-10-08,event_580@2024-10-08,event_580,expense,utilities,Electricity bill,debit,7387.41,INR,7387.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-10-11,event_604@2024-10-11,event_604,expense,transport,Rail pass,debit,3822.62,INR,3822.62,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-10-13,event_581@2024-10-13,event_581,debt_payment,debt_repayment,Personal loan payment,debit,15650,INR,15650,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-10-13,event_582@2024-10-13,event_582,subscription,music_subscription,Music subscription,debit,1005,INR,1005,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-10-23,event_578@2024-10-23,event_578,income,salary,Payroll credit,credit,149000,INR,149000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-01,event_604@2024-11-01,event_604,expense,transport,Rail pass,debit,3822.62,INR,3822.62,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-04,event_583@2024-11-04,event_583,expense,rent,Monthly rent,debit,34200,INR,34200,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-08,event_580@2024-11-08,event_580,expense,utilities,Electricity bill,debit,7387.41,INR,7387.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-13,event_581@2024-11-13,event_581,debt_payment,debt_repayment,Personal loan payment,debit,15650,INR,15650,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-13,event_582@2024-11-13,event_582,subscription,music_subscription,Music subscription,debit,1005,INR,1005,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-22,event_604@2024-11-22,event_604,expense,transport,Rail pass,debit,3822.62,INR,3822.62,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_07,user_07,2024-11-23,event_578@2024-11-23,event_578,income,salary,Payroll credit,credit,149000,INR,149000,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-07,event_646@2025-02-07,event_646,expense,education,School fee payment,debit,89,EUR,89,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-10,event_647@2025-02-10,event_647,debt_payment,debt_repayment,Personal loan payment,debit,177,EUR,177,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-10,event_648@2025-02-10,event_648,subscription,music_subscription,Music subscription,debit,14,EUR,14,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-10,event_708@2025-02-10,event_708,expense,dining,Neighbourhood restaurant,debit,48.98,EUR,48.98,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-12,event_649@2025-02-12,event_649,subscription,delivery_membership,Grocery delivery membership,debit,24,EUR,24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_08,user_08,2025-02-15,message:message_06,,income,salary,confirmed salary,credit,1422.85,EUR,1422.85,scheduled,explicit,message:confirmed,message:confirmed,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-18,event_661@2025-02-18,event_661,expense,groceries,Fresh food shop,debit,74.35,EUR,74.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-26,event_697@2025-02-26,event_697,expense,transport,Parking and tolls,debit,46.08,EUR,46.08,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-02-26,event_707@2025-02-26,event_707,expense,dining,Family dinner,debit,60.66,EUR,60.66,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-01,event_650@2025-03-01,event_650,expense,rent,Apartment rent transfer,debit,467.5,EUR,467.5,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-04,event_661@2025-03-04,event_661,expense,groceries,Fresh food shop,debit,74.35,EUR,74.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-05,event_651@2025-03-05,event_651,expense,utilities,Municipal utilities,debit,82.61,EUR,82.61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-07,event_646@2025-03-07,event_646,expense,education,School fee payment,debit,89,EUR,89,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-10,event_647@2025-03-10,event_647,debt_payment,debt_repayment,Personal loan payment,debit,177,EUR,177,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-10,event_648@2025-03-10,event_648,subscription,music_subscription,Music subscription,debit,14,EUR,14,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-10,event_708@2025-03-10,event_708,expense,dining,Neighbourhood restaurant,debit,48.98,EUR,48.98,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-12,event_649@2025-03-12,event_649,subscription,delivery_membership,Grocery delivery membership,debit,24,EUR,24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-15,event_643@2025-03-15,event_643,income,salary,Payroll credit,credit,1422.85,EUR,1422.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-18,event_661@2025-03-18,event_661,expense,groceries,Fresh food shop,debit,74.35,EUR,74.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-19,event_697@2025-03-19,event_697,expense,transport,Parking and tolls,debit,46.08,EUR,46.08,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-03-26,event_707@2025-03-26,event_707,expense,dining,Family dinner,debit,60.66,EUR,60.66,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-01,event_650@2025-04-01,event_650,expense,rent,Apartment rent transfer,debit,467.5,EUR,467.5,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-01,event_661@2025-04-01,event_661,expense,groceries,Fresh food shop,debit,74.35,EUR,74.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-05,event_651@2025-04-05,event_651,expense,utilities,Municipal utilities,debit,82.61,EUR,82.61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-07,event_646@2025-04-07,event_646,expense,education,School fee payment,debit,89,EUR,89,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-09,event_697@2025-04-09,event_697,expense,transport,Parking and tolls,debit,46.08,EUR,46.08,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-10,event_647@2025-04-10,event_647,debt_payment,debt_repayment,Personal loan payment,debit,177,EUR,177,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-10,event_648@2025-04-10,event_648,subscription,music_subscription,Music subscription,debit,14,EUR,14,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-10,event_708@2025-04-10,event_708,expense,dining,Neighbourhood restaurant,debit,48.98,EUR,48.98,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-12,event_649@2025-04-12,event_649,subscription,delivery_membership,Grocery delivery membership,debit,24,EUR,24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-15,event_643@2025-04-15,event_643,income,salary,Payroll credit,credit,1422.85,EUR,1422.85,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-15,event_661@2025-04-15,event_661,expense,groceries,Fresh food shop,debit,74.35,EUR,74.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-26,event_707@2025-04-26,event_707,expense,dining,Family dinner,debit,60.66,EUR,60.66,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-29,event_661@2025-04-29,event_661,expense,groceries,Fresh food shop,debit,74.35,EUR,74.35,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-04-30,event_697@2025-04-30,event_697,expense,transport,Parking and tolls,debit,46.08,EUR,46.08,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-05-01,event_650@2025-05-01,event_650,expense,rent,Apartment rent transfer,debit,467.5,EUR,467.5,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-05-05,event_651@2025-05-05,event_651,expense,utilities,Municipal utilities,debit,82.61,EUR,82.61,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_08,user_08,2025-05-07,event_646@2025-05-07,event_646,expense,education,School fee payment,debit,89,EUR,89,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-06,event_883@2024-12-06,event_883,expense,transport,Local taxi,debit,6582.39,INR,6582.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-07,event_834@2024-12-07,event_834,expense,utilities,Electricity and water bill,debit,17771.13,INR,17771.13,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,yes
request_10,user_10,2024-12-10,event_832@2024-12-10,event_832,income,salary,Delivery platform payout,credit,82667.27,INR,82667.27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-11,event_830@2024-12-11,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-11,event_837@2024-12-11,event_837,subscription,gym,Community fitness plan,debit,4860,INR,4860,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-12,event_835@2024-12-12,event_835,subscription,music_subscription,Music subscription,debit,2800,INR,2800,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-12,event_865@2024-12-12,event_865,expense,groceries,Fresh food shop,debit,12092.24,INR,12092.24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-14,event_836@2024-12-14,event_836,subscription,delivery_membership,Delivery service plan,debit,1895,INR,1895,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-15,event_838@2024-12-15,event_838,expense,entertainment,Cinema and events,debit,4883.78,INR,4883.78,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-20,event_839@2024-12-20,event_839,income,salary,Driver platform payout,credit,60877.41,INR,60877.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-21,event_830@2024-12-21,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-25,event_832@2024-12-25,event_832,income,salary,Delivery platform payout,credit,82667.27,INR,82667.27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-26,event_865@2024-12-26,event_865,expense,groceries,Fresh food shop,debit,12092.24,INR,12092.24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-27,event_883@2024-12-27,event_883,expense,transport,Local taxi,debit,6582.39,INR,6582.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2024-12-31,event_830@2024-12-31,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-03,event_840@2025-01-03,event_840,expense,rent,Monthly rent,debit,69100,INR,69100,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-05,event_839@2025-01-05,event_839,income,salary,Driver platform payout,credit,60877.41,INR,60877.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-07,event_834@2025-01-07,event_834,expense,utilities,Electricity and water bill,debit,17771.13,INR,17771.13,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-09,event_832@2025-01-09,event_832,income,salary,Delivery platform payout,credit,82667.27,INR,82667.27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-09,event_865@2025-01-09,event_865,expense,groceries,Fresh food shop,debit,12092.24,INR,12092.24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-10,event_830@2025-01-10,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-11,event_837@2025-01-11,event_837,subscription,gym,Community fitness plan,debit,4860,INR,4860,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-12,event_835@2025-01-12,event_835,subscription,music_subscription,Music subscription,debit,2800,INR,2800,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-14,event_836@2025-01-14,event_836,subscription,delivery_membership,Delivery service plan,debit,1895,INR,1895,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-15,event_838@2025-01-15,event_838,expense,entertainment,Cinema and events,debit,4883.78,INR,4883.78,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-17,event_883@2025-01-17,event_883,expense,transport,Local taxi,debit,6582.39,INR,6582.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-20,event_830@2025-01-20,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-21,event_839@2025-01-21,event_839,income,salary,Driver platform payout,credit,60877.41,INR,60877.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-23,event_865@2025-01-23,event_865,expense,groceries,Fresh food shop,debit,12092.24,INR,12092.24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-24,event_832@2025-01-24,event_832,income,salary,Delivery platform payout,credit,82667.27,INR,82667.27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-01-30,event_830@2025-01-30,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-03,event_840@2025-02-03,event_840,expense,rent,Monthly rent,debit,69100,INR,69100,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-06,event_839@2025-02-06,event_839,income,salary,Driver platform payout,credit,60877.41,INR,60877.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-06,event_865@2025-02-06,event_865,expense,groceries,Fresh food shop,debit,12092.24,INR,12092.24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-07,event_834@2025-02-07,event_834,expense,utilities,Electricity and water bill,debit,17771.13,INR,17771.13,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-07,event_883@2025-02-07,event_883,expense,transport,Local taxi,debit,6582.39,INR,6582.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-08,event_832@2025-02-08,event_832,income,salary,Delivery platform payout,credit,82667.27,INR,82667.27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-09,event_830@2025-02-09,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-11,event_837@2025-02-11,event_837,subscription,gym,Community fitness plan,debit,4860,INR,4860,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-12,event_835@2025-02-12,event_835,subscription,music_subscription,Music subscription,debit,2800,INR,2800,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-14,event_836@2025-02-14,event_836,subscription,delivery_membership,Delivery service plan,debit,1895,INR,1895,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-15,event_838@2025-02-15,event_838,expense,entertainment,Cinema and events,debit,4883.78,INR,4883.78,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-19,event_830@2025-02-19,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-20,event_865@2025-02-20,event_865,expense,groceries,Fresh food shop,debit,12092.24,INR,12092.24,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-22,event_839@2025-02-22,event_839,income,salary,Driver platform payout,credit,60877.41,INR,60877.41,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-23,event_832@2025-02-23,event_832,income,salary,Delivery platform payout,credit,82667.27,INR,82667.27,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-02-28,event_883@2025-02-28,event_883,expense,transport,Local taxi,debit,6582.39,INR,6582.39,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-03-01,event_830@2025-03-01,event_830,income,salary,Task marketplace payout,credit,81755.75,INR,81755.75,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_10,user_10,2025-03-03,event_840@2025-03-03,event_840,expense,rent,Monthly rent,debit,69100,INR,69100,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
request_11,user_11,2025-05-05,event_943@2025-05-05,event_943,expense,housing,Home association fee,debit,2954500,IDR,2954500,scheduled,projected,recurrence:max_last_3,,included,explicit or projected cash event in forecast,no
